food_id,food_name,price_dollars,kcal,nutrition_fat_g,nutrition_cholesterol_mg,nutrition_sodium_mg,nutrition_carbohydrates_g,nutrition_fiber_g,nutrition_sugar_g,nutrition_protein_g,food_category,locationid,location_name
-2114869,Mashed Potatoes,18.58,365,60,94,740,41,15,20,58,Sides,43,location_43
-2114868,Chocolate Cake,4.36,566,65,82,936,95,9,74,51,Desserts,19,location_19
-2114867,Omelette,5.46,1197,20,132,622,129,12,7,42,Breakfast,7,location_7
-2114866,Ice Cream,6.87,919,44,23,1998,12,13,16,27,Desserts,98,location_98
-2114865,Cobb Salad,6.39,517,19,73,133,115,12,30,15,Salads,35,location_35
-2114864,Lentil Soup,14.42,865,79,122,1431,111,5,59,22,Soups,21,location_21
-2114863,Coffee,6.12,697,21,131,133,80,15,10,57,Beverages,33,location_33
-2114862,Brownie,8.25,803,78,64,617,38,1,1,21,Desserts,30,location_30
-2114861,Brownie,11.39,152,37,127,1086,24,13,45,17,Desserts,19,location_19
-2114860,Tomato Soup,4.09,1002,77,20,594,80,15,76,34,Soups,56,location_56
-2114859,Granola,17.89,802,10,138,1289,69,11,4,5,Breakfast,5,location_5
-2114858,Lemonade,16.68,67,75,95,1171,23,10,76,11,Beverages,46,location_46
-2114857,Granola,1.6,76,60,87,111,147,2,53,45,Breakfast,59,location_59
-2114856,Sushi Roll,3.62,1071,29,91,851,26,14,23,4,Special,84,location_84
-2114855,Grilled Salmon,6.5,179,8,28,913,14,12,53,58,Special,98,location_98
-2114854,Cheeseburger,14.1,277,48,7,346,138,12,57,20,Fast Food,83,location_83
-2114853,Granola,2.67,304,71,79,1371,36,12,62,31,Breakfast,100,location_100
-2114852,Brownie,2.03,724,57,49,1118,39,11,37,14,Desserts,40,location_40
-2114851,Grilled Salmon,11.8,1173,35,141,1167,73,15,84,54,Special,18,location_18
-2114850,Grapes,11.08,50,57,133,1748,40,5,91,57,Whole Fruit,1,location_1
-2114849,Hot Dog,17.02,543,16,74,1923,80,4,68,50,Fast Food,60,location_60
-2114848,Smoothie,17.29,281,32,76,110,65,15,89,0,Beverages,77,location_77
-2114847,Omelette,7.07,75,78,90,798,125,7,26,0,Breakfast,34,location_34
-2114846,Mashed Potatoes,17.98,446,26,56,1666,146,12,12,38,Sides,100,location_100
-2114845,Lentil Soup,4.45,1088,75,20,1820,114,14,12,56,Soups,23,location_23
-2114844,Mashed Potatoes,9.61,423,69,125,1396,46,9,40,3,Sides,46,location_46
-2114843,Quinoa Salad,12.01,427,75,61,1236,123,4,88,52,Salads,96,location_96
-2114842,Greek Salad,13.29,596,62,111,1346,16,8,38,47,Salads,21,location_21
-2114841,Orange Juice,4.14,984,46,86,665,104,11,95,35,Beverages,30,location_30
-2114840,Ice Cream,14.36,549,23,123,1043,45,5,12,41,Desserts,7,location_7
-2114839,Clam Chowder,6.55,294,16,21,1087,68,7,52,8,Soups,57,location_57
-2114838,Clam Chowder,9.88,1068,62,91,1555,142,11,100,18,Soups,38,location_38
-2114837,Banana,7.58,106,26,1,393,122,10,13,25,Whole Fruit,8,location_8
-2114836,Granola,1.62,963,71,16,115,40,4,61,38,Breakfast,37,location_37
-2114835,Cheeseburger,2.76,310,29,55,213,76,1,57,58,Fast Food,65,location_65
-2114834,Steak Dinner,19.23,887,11,0,918,123,10,1,34,Special,86,location_86
-2114833,Coffee,19.88,1038,14,5,342,101,3,46,59,Beverages,58,location_58
-2114832,Garden Salad,15.58,492,18,12,1651,38,4,50,48,Salads,27,location_27
-2114831,Omelette,19.07,687,72,17,1708,23,1,62,16,Breakfast,48,location_48
-2114830,Strawberries,15.74,1200,67,123,57,31,14,13,27,Whole Fruit,27,location_27
-2114829,Chocolate Cake,5.19,1011,28,18,1266,73,6,26,35,Desserts,83,location_83
-2114828,Cobb Salad,17.22,1100,20,141,489,3,13,53,60,Salads,91,location_91
-2114827,Orange,8.12,358,32,31,1632,101,1,12,57,Whole Fruit,86,location_86
-2114826,Rice Pilaf,2.03,365,43,77,1171,76,13,68,45,Sides,36,location_36
-2114825,Minestrone,5.66,426,47,86,822,58,7,38,36,Soups,65,location_65
-2114824,Coffee,19.02,595,44,57,216,150,4,12,53,Beverages,3,location_3
-2114823,Coffee,11.14,842,57,126,47,96,9,39,28,Beverages,56,location_56
-2114822,Avocado Toast,8.57,109,16,59,1494,92,0,14,37,Breakfast,36,location_36
-2114821,Tomato Soup,13.83,305,48,150,1637,142,14,65,49,Soups,31,location_31
-2114820,Green Tea,14.53,375,60,103,1219,134,5,1,21,Beverages,63,location_63
-2114819,Lentil Soup,12.97,683,31,28,1457,20,10,12,25,Soups,2,location_2
-2114818,Chicken Noodle Soup,8.08,299,44,43,111,69,15,53,26,Soups,8,location_8
-2114817,Doughnut,10.1,852,5,46,1754,42,9,11,25,Desserts,75,location_75
-2114816,Doughnut,18.88,507,75,145,154,130,7,99,45,Desserts,52,location_52
-2114815,Sushi Roll,3.26,297,27,11,614,84,7,56,24,Special,35,location_35
-2114814,Granola,15.71,991,11,27,117,41,3,78,20,Breakfast,74,location_74
-2114813,Green Tea,7.64,735,61,52,595,93,9,82,31,Beverages,92,location_92
-2114812,Strawberries,7.96,1067,71,150,518,145,9,41,33,Whole Fruit,66,location_66
-2114811,Garlic Bread,4.37,1181,78,53,732,144,8,19,60,Sides,35,location_35
-2114810,Hot Dog,6.98,924,76,12,810,6,6,13,20,Fast Food,72,location_72
-2114809,Vegetable Stir-fry,3.37,320,68,148,1614,53,3,7,32,Special,6,location_6
-2114808,Tomato Soup,15.21,203,24,24,663,44,15,22,25,Soups,61,location_61
-2114807,Fruit Tart,14.7,265,16,98,1513,73,13,35,43,Desserts,32,location_32
-2114806,Pancakes,7.68,385,44,75,1539,67,1,43,24,Breakfast,42,location_42
-2114805,Mashed Potatoes,4.86,1021,73,48,1240,63,15,5,3,Sides,73,location_73
-2114804,Caesar Salad,2.36,926,37,62,1568,143,5,81,8,Salads,64,location_64
-2114803,Sushi Roll,2.92,921,80,1,181,127,0,1,4,Special,2,location_2
-2114802,Greek Salad,7.2,140,61,44,528,106,2,16,60,Salads,64,location_64
-2114801,Apple,13.29,987,52,30,1994,45,15,60,20,Whole Fruit,38,location_38
-2114800,Lentil Soup,4.73,407,23,36,1945,81,14,16,39,Soups,93,location_93
-2114799,Bagel with Cream Cheese,2.25,436,70,105,1541,14,2,42,9,Breakfast,71,location_71
-2114798,Omelette,5.98,994,78,8,1990,72,0,56,45,Breakfast,44,location_44
-2114797,Avocado Toast,18.64,770,35,0,321,24,6,67,6,Breakfast,87,location_87
-2114796,Clam Chowder,2.67,963,63,56,1076,9,6,55,13,Soups,41,location_41
-2114795,Caesar Salad,4.49,920,57,107,352,41,14,81,27,Salads,59,location_59
-2114794,Cobb Salad,7.23,182,64,137,971,5,3,54,22,Salads,42,location_42
-2114793,Fruit Tart,13.68,1182,34,100,190,106,1,79,55,Desserts,38,location_38
-2114792,Quinoa Salad,1.86,1082,6,29,1875,132,15,99,7,Salads,35,location_35
-2114791,Minestrone,12.2,881,20,150,1129,80,9,45,14,Soups,40,location_40
-2114790,Garden Salad,16.24,712,15,72,523,104,4,29,57,Salads,54,location_54
-2114789,Grilled Salmon,17.32,567,12,103,443,86,1,20,21,Special,62,location_62
-2114788,Garden Salad,1.61,1169,18,84,1243,21,7,15,4,Salads,32,location_32
-2114787,Garlic Bread,4.8,1137,16,135,243,27,4,52,56,Sides,9,location_9
-2114786,Green Tea,8.83,317,5,11,834,95,13,10,43,Beverages,23,location_23
-2114785,Grilled Salmon,16.65,181,46,103,1415,115,5,4,18,Special,58,location_58
-2114784,Hot Dog,11.77,636,46,10,2000,128,14,94,9,Fast Food,66,location_66
-2114783,Bagel with Cream Cheese,3.85,808,52,84,125,130,9,22,18,Breakfast,63,location_63
-2114782,Pancakes,14.43,832,31,141,1916,57,2,29,9,Breakfast,78,location_78
-2114781,Grilled Salmon,9.53,77,15,68,334,27,12,95,10,Special,33,location_33
-2114780,Omelette,18.95,752,36,101,461,26,6,30,0,Breakfast,20,location_20
-2114779,Mashed Potatoes,14.29,586,38,33,900,148,11,11,12,Sides,86,location_86
-2114778,Cheeseburger,16.53,129,67,61,653,92,5,89,49,Fast Food,40,location_40
-2114777,Garden Salad,6.3,201,11,109,889,101,7,65,6,Salads,4,location_4
-2114776,Doughnut,9.5,694,51,20,234,114,4,67,24,Desserts,11,location_11
-2114775,Orange Juice,18.61,1030,70,98,1778,84,13,93,9,Beverages,100,location_100
-2114774,Granola,10.79,641,15,70,1201,120,5,74,48,Breakfast,22,location_22
-2114773,Garlic Bread,18.46,545,33,131,1391,137,7,31,56,Sides,78,location_78
-2114772,Coleslaw,4.05,347,36,150,99,37,1,4,51,Sides,29,location_29
-2114771,Grilled Salmon,18.24,1016,73,76,466,44,4,48,57,Special,68,location_68
-2114770,Doughnut,16.82,492,17,100,1924,127,3,48,41,Desserts,64,location_64
-2114769,Strawberries,6.02,176,12,13,538,2,7,62,37,Whole Fruit,82,location_82
-2114768,Greek Salad,4.95,803,17,73,111,7,5,14,52,Salads,24,location_24
-2114767,Rice Pilaf,12.67,816,47,95,437,127,15,71,27,Sides,36,location_36
-2114766,Hot Dog,15.15,83,73,115,1115,105,2,15,45,Fast Food,48,location_48
-2114765,Cobb Salad,6.03,219,12,139,541,20,14,17,44,Salads,91,location_91
-2114764,Steak Dinner,5.13,814,64,31,820,10,10,6,22,Special,25,location_25
-2114763,Steamed Vegetables,1.74,1019,5,58,1703,145,0,91,54,Sides,20,location_20
-2114762,Bagel with Cream Cheese,19.25,910,27,9,1461,94,11,18,54,Breakfast,31,location_31
-2114761,Strawberries,5.16,642,74,0,881,112,3,2,5,Whole Fruit,40,location_40
-2114760,Clam Chowder,17.81,652,65,49,441,44,10,29,26,Soups,7,location_7
-2114759,Cheeseburger,19.78,947,57,125,466,83,14,50,31,Fast Food,48,location_48
-2114758,Clam Chowder,2.68,444,35,50,975,62,11,62,60,Soups,4,location_4
-2114757,Chocolate Cake,6.99,747,11,114,418,126,1,88,36,Desserts,6,location_6
-2114756,Cheeseburger,15.86,348,59,77,684,21,1,27,34,Fast Food,54,location_54
-2114755,Rice Pilaf,13.88,338,77,32,216,45,11,11,26,Sides,63,location_63
-2114754,Omelette,6.23,1150,59,16,1795,82,0,34,21,Breakfast,65,location_65
-2114753,Vegetable Stir-fry,11.44,228,20,63,1044,96,2,92,13,Special,37,location_37
-2114752,Bagel with Cream Cheese,16.25,679,38,116,1796,28,6,86,40,Breakfast,18,location_18
-2114751,French Fries,16.56,675,4,34,719,113,8,5,1,Fast Food,9,location_9
-2114750,Minestrone,16.67,1089,74,134,1635,114,15,56,36,Soups,1,location_1
-2114749,Orange,19.95,417,35,52,1270,119,1,55,27,Whole Fruit,6,location_6
-2114748,Steamed Vegetables,15.95,706,77,85,1240,48,6,57,30,Sides,49,location_49
-2114747,Orange Juice,12.96,274,69,139,711,139,2,9,10,Beverages,65,location_65
-2114746,Pancakes,15.77,837,16,82,1430,144,0,0,37,Breakfast,27,location_27
-2114745,Orange,19.54,1160,29,83,566,3,3,6,14,Whole Fruit,46,location_46
-2114744,Quinoa Salad,7.88,531,54,125,1299,99,15,100,22,Salads,86,location_86
-2114743,Fruit Tart,17.53,768,33,30,442,122,12,16,35,Desserts,37,location_37
-2114742,Chocolate Cake,5.63,1017,79,145,1408,19,0,95,24,Desserts,5,location_5
-2114741,Sushi Roll,9.62,496,11,50,1551,59,4,78,42,Special,80,location_80
-2114740,Omelette,14.26,991,26,101,123,139,15,53,47,Breakfast,12,location_12
-2114739,Minestrone,2.37,1159,8,66,24,43,13,67,50,Soups,20,location_20
-2114738,French Fries,14.17,1165,12,57,1843,30,8,82,31,Fast Food,12,location_12
-2114737,Vegetable Stir-fry,9.99,95,47,126,373,71,13,66,38,Special,45,location_45
-2114736,Fruit Tart,7.82,632,8,27,1185,48,14,46,7,Desserts,43,location_43
-2114735,Coffee,8.93,544,65,32,1771,144,12,75,18,Beverages,36,location_36
-2114734,Lemonade,12.3,169,56,71,218,15,3,26,20,Beverages,25,location_25
-2114733,Minestrone,9.96,1104,32,8,1371,125,4,0,11,Soups,52,location_52
-2114732,Banana,2.38,609,27,121,264,139,8,52,59,Whole Fruit,18,location_18
-2114731,Banana,16.34,417,67,15,1811,139,15,12,20,Whole Fruit,97,location_97
-2114730,Rice Pilaf,4.82,729,46,147,1520,7,15,15,58,Sides,12,location_12
-2114729,Steamed Vegetables,14.39,1023,33,5,518,144,9,23,38,Sides,65,location_65
-2114728,Omelette,12.96,212,0,64,1155,96,6,22,19,Breakfast,13,location_13
-2114727,Caesar Salad,16.76,936,53,103,482,144,9,29,20,Salads,56,location_56
-2114726,Fruit Tart,10.88,137,22,65,546,121,10,60,16,Desserts,30,location_30
-2114725,Grilled Salmon,14.05,312,71,80,1466,124,11,6,37,Special,31,location_31
-2114724,Quinoa Salad,4.35,784,23,5,497,100,3,90,24,Salads,20,location_20
-2114723,Lentil Soup,15.81,1112,6,53,1789,35,13,87,13,Soups,84,location_84
-2114722,Caesar Salad,2.8,167,14,131,1086,145,1,56,36,Salads,87,location_87
-2114721,Garden Salad,4.5,970,34,15,1116,94,5,73,23,Salads,92,location_92
-2114720,Brownie,18.67,535,57,126,1784,81,0,69,54,Desserts,86,location_86
-2114719,Steamed Vegetables,15.21,654,76,78,1281,9,6,91,35,Sides,82,location_82
-2114718,Garlic Bread,16.82,272,44,116,1859,85,1,19,18,Sides,9,location_9
-2114717,Chocolate Cake,14.5,1044,45,106,1506,133,14,81,51,Desserts,69,location_69
-2114716,Strawberries,16.05,791,66,139,168,73,1,23,26,Whole Fruit,30,location_30
-2114715,Steamed Vegetables,3.93,892,40,63,1377,21,10,3,21,Sides,56,location_56
-2114714,Coleslaw,13.28,947,43,24,898,50,4,80,0,Sides,81,location_81
-2114713,Fruit Tart,19.15,807,53,104,783,131,15,20,3,Desserts,95,location_95
-2114712,Grilled Salmon,15.23,947,10,80,1283,48,14,40,50,Special,16,location_16
-2114711,Garden Salad,11.22,487,73,4,111,77,4,51,42,Salads,58,location_58
-2114710,Cobb Salad,1.69,1041,80,102,1997,136,5,36,48,Salads,27,location_27
-2114709,Hot Dog,9.95,1136,46,30,1450,53,1,25,49,Fast Food,14,location_14
-2114708,Brownie,1.95,842,76,0,1587,94,12,96,31,Desserts,14,location_14
-2114707,Granola,13.8,451,7,39,1152,121,2,78,32,Breakfast,97,location_97
-2114706,Chicken Noodle Soup,16.0,1097,66,51,415,108,14,18,48,Soups,29,location_29
-2114705,Banana,6.69,661,37,65,943,149,11,15,16,Whole Fruit,96,location_96
-2114704,Brownie,15.48,815,37,137,1560,34,12,19,21,Desserts,10,location_10
-2114703,Lentil Soup,17.05,324,31,0,678,85,8,23,43,Soups,85,location_85
-2114702,Grilled Salmon,18.09,946,34,130,70,109,9,47,0,Special,90,location_90
-2114701,Steak Dinner,16.92,591,42,36,89,98,15,86,11,Special,39,location_39
-2114700,Mashed Potatoes,2.78,386,77,149,1173,73,0,13,11,Sides,28,location_28
-2114699,Minestrone,13.32,360,65,72,871,10,1,57,0,Soups,97,location_97
-2114698,Ice Cream,8.17,304,7,143,524,29,9,67,34,Desserts,64,location_64
-2114697,Banana,19.57,369,4,16,342,149,5,28,44,Whole Fruit,3,location_3
-2114696,Strawberries,18.08,419,64,108,1616,33,3,1,14,Whole Fruit,76,location_76
-2114695,Grapes,4.47,482,20,40,1002,66,6,4,34,Whole Fruit,8,location_8
-2114694,Fried Chicken,16.38,897,76,144,1433,61,1,69,11,Fast Food,46,location_46
-2114693,Green Tea,14.43,755,66,137,1257,139,6,44,22,Beverages,6,location_6
-2114692,Hot Dog,2.89,605,0,59,1848,62,5,84,11,Fast Food,22,location_22
-2114691,Fruit Tart,14.3,1123,13,28,982,124,14,39,18,Desserts,70,location_70
-2114690,Bagel with Cream Cheese,3.01,235,17,40,1319,150,1,88,16,Breakfast,73,location_73
-2114689,Orange Juice,4.56,236,37,145,115,78,2,79,41,Beverages,11,location_11
-2114688,Chicken Noodle Soup,4.58,111,33,110,1422,50,5,27,41,Soups,44,location_44
-2114687,Granola,14.64,888,33,33,737,69,1,8,26,Breakfast,87,location_87
-2114686,Avocado Toast,7.61,948,12,126,1629,75,5,50,57,Breakfast,96,location_96
-2114685,Clam Chowder,9.45,481,77,22,1596,54,4,93,7,Soups,100,location_100
-2114684,French Fries,2.06,1115,49,148,325,66,4,3,56,Fast Food,21,location_21
-2114683,Clam Chowder,9.98,915,65,104,1869,16,0,94,2,Soups,100,location_100
-2114682,Doughnut,19.1,481,56,23,718,21,9,10,55,Desserts,91,location_91
-2114681,Chicken Noodle Soup,1.73,101,56,6,1152,10,12,55,23,Soups,91,location_91
-2114680,Strawberries,10.1,445,30,94,1864,132,9,80,4,Whole Fruit,77,location_77
-2114679,Pizza Slice,11.99,114,64,108,1227,95,14,73,33,Fast Food,63,location_63
-2114678,Lemonade,14.3,199,19,150,1826,115,9,66,28,Beverages,36,location_36
-2114677,Sushi Roll,10.38,122,70,14,60,9,7,16,50,Special,79,location_79
-2114676,Green Tea,16.99,1193,50,102,1330,6,8,72,57,Beverages,6,location_6
-2114675,Coffee,3.59,757,78,24,1105,31,1,54,40,Beverages,77,location_77
-2114674,Coffee,10.47,766,65,68,161,10,0,23,53,Beverages,38,location_38
-2114673,Grapes,2.31,1092,13,6,897,108,9,83,32,Whole Fruit,18,location_18
-2114672,Pancakes,9.55,810,35,53,1180,140,11,97,5,Breakfast,56,location_56
-2114671,Cheeseburger,9.81,744,21,134,571,43,15,49,44,Fast Food,47,location_47
-2114670,Minestrone,9.01,985,29,47,794,122,8,47,8,Soups,80,location_80
-2114669,Hot Dog,4.34,657,52,77,1474,105,12,0,13,Fast Food,89,location_89
-2114668,Coffee,2.39,682,34,72,72,135,8,76,12,Beverages,52,location_52
-2114667,Quinoa Salad,19.52,1060,48,45,1563,19,0,32,2,Salads,34,location_34
-2114666,Orange Juice,4.4,558,30,79,1953,102,7,23,32,Beverages,58,location_58
-2114665,Fried Chicken,4.59,994,71,134,896,4,9,8,0,Fast Food,77,location_77
-2114664,Apple,19.8,399,39,110,1326,55,15,42,60,Whole Fruit,50,location_50
-2114663,Mashed Potatoes,3.43,1154,24,74,937,92,9,35,39,Sides,77,location_77
-2114662,Minestrone,11.87,377,10,14,1201,72,6,56,23,Soups,50,location_50
-2114661,Minestrone,3.85,731,18,56,1328,66,5,79,52,Soups,8,location_8
-2114660,Fried Chicken,13.55,364,5,44,544,113,4,59,4,Fast Food,17,location_17
-2114659,Brownie,2.78,480,45,70,1554,83,3,42,18,Desserts,45,location_45
-2114658,Coffee,10.16,167,31,80,594,89,4,45,23,Beverages,63,location_63
-2114657,Lentil Soup,15.22,905,48,40,61,69,11,70,35,Soups,54,location_54
-2114656,Lentil Soup,2.02,926,52,128,1668,92,12,87,7,Soups,15,location_15
-2114655,Vegetable Stir-fry,2.88,65,47,143,571,50,6,70,52,Special,13,location_13
-2114654,Caesar Salad,16.01,642,12,90,1613,140,11,50,11,Salads,39,location_39
-2114653,Quinoa Salad,18.29,1127,40,12,1344,42,14,74,42,Salads,71,location_71
-2114652,Ice Cream,11.39,929,33,31,1125,44,5,100,27,Desserts,22,location_22
-2114651,Cobb Salad,7.43,422,63,78,1955,1,2,85,9,Salads,72,location_72
-2114650,Lemonade,3.5,611,65,21,248,114,12,34,52,Beverages,52,location_52
-2114649,Lemonade,3.44,572,30,116,1277,6,2,74,5,Beverages,14,location_14
-2114648,Caesar Salad,7.67,1137,76,145,885,122,2,4,39,Salads,44,location_44
-2114647,Rice Pilaf,9.44,304,53,131,412,129,13,61,14,Sides,41,location_41
-2114646,Fried Chicken,6.98,593,24,133,1910,127,13,51,44,Fast Food,1,location_1
-2114645,Vegetable Stir-fry,5.54,1171,49,68,1603,77,11,83,25,Special,97,location_97
-2114644,Sushi Roll,7.5,694,74,150,1352,126,9,17,8,Special,16,location_16
-2114643,Rice Pilaf,16.01,715,74,109,601,2,13,88,36,Sides,22,location_22
-2114642,Mashed Potatoes,4.67,1171,4,3,793,53,11,88,26,Sides,7,location_7
-2114641,Mashed Potatoes,18.95,90,29,56,954,61,13,15,3,Sides,72,location_72
-2114640,Tomato Soup,10.78,711,5,61,1097,46,2,18,4,Soups,13,location_13
-2114639,French Fries,12.63,599,43,51,701,109,1,72,3,Fast Food,86,location_86
-2114638,Fried Chicken,10.31,275,56,74,208,108,14,61,45,Fast Food,41,location_41
-2114637,Orange Juice,13.84,613,70,132,609,100,2,7,11,Beverages,3,location_3
-2114636,Fried Chicken,13.36,52,0,124,99,116,0,27,26,Fast Food,66,location_66
-2114635,Caesar Salad,3.74,970,17,48,700,139,2,74,9,Salads,39,location_39
-2114634,Avocado Toast,18.75,905,58,138,593,23,13,38,21,Breakfast,69,location_69
-2114633,Chicken Noodle Soup,12.69,230,15,139,889,77,7,75,31,Soups,31,location_31
-2114632,French Fries,18.47,1066,57,25,1607,144,5,14,42,Fast Food,76,location_76
-2114631,Garden Salad,18.54,676,40,5,263,130,5,76,26,Salads,81,location_81
-2114630,Rice Pilaf,11.51,306,11,108,946,54,11,24,40,Sides,62,location_62
-2114629,Lentil Soup,14.38,454,8,120,910,77,15,42,37,Soups,59,location_59
-2114628,French Fries,11.57,489,26,73,1878,29,9,53,54,Fast Food,66,location_66
-2114627,Clam Chowder,11.3,349,45,23,243,31,14,60,56,Soups,1,location_1
-2114626,Vegetable Stir-fry,18.84,659,32,88,915,147,14,4,40,Special,47,location_47
-2114625,Ice Cream,6.27,1200,27,123,662,68,2,77,27,Desserts,51,location_51
-2114624,Ice Cream,15.5,764,17,122,469,108,9,33,5,Desserts,89,location_89
-2114623,Doughnut,12.96,786,63,61,676,16,8,71,13,Desserts,46,location_46
-2114622,Fruit Tart,7.0,618,64,12,231,108,8,64,54,Desserts,1,location_1
-2114621,Ice Cream,8.19,267,56,53,149,90,2,60,1,Desserts,26,location_26
-2114620,Doughnut,19.21,265,3,77,1307,111,15,60,29,Desserts,92,location_92
-2114619,Garlic Bread,7.86,71,66,20,8,38,3,11,35,Sides,53,location_53
-2114618,Steamed Vegetables,15.27,382,49,54,1084,8,13,24,60,Sides,44,location_44
-2114617,Smoothie,11.68,531,6,97,1276,22,6,75,1,Beverages,94,location_94
-2114616,Quinoa Salad,19.16,295,22,42,1827,46,12,76,36,Salads,100,location_100
-2114615,Granola,16.51,930,43,60,715,74,6,66,5,Breakfast,19,location_19
-2114614,Cheeseburger,9.58,731,22,31,106,94,8,61,36,Fast Food,11,location_11
-2114613,Lentil Soup,12.2,93,69,40,1243,96,2,61,53,Soups,99,location_99
-2114612,Omelette,11.43,808,26,92,1634,47,9,46,47,Breakfast,13,location_13
-2114611,Grapes,12.05,249,27,39,904,41,3,29,36,Whole Fruit,57,location_57
-2114610,Mashed Potatoes,3.67,897,22,69,534,104,7,82,43,Sides,65,location_65
-2114609,Minestrone,6.33,762,57,117,788,6,9,41,11,Soups,47,location_47
-2114608,Grapes,2.71,354,75,121,1253,13,11,9,29,Whole Fruit,1,location_1
-2114607,Avocado Toast,2.17,238,53,96,1471,72,10,45,30,Breakfast,9,location_9
-2114606,Greek Salad,4.4,111,31,75,533,57,14,24,7,Salads,4,location_4
-2114605,Omelette,14.63,595,37,144,1445,104,6,13,10,Breakfast,31,location_31
-2114604,Lemonade,12.13,116,6,104,1418,137,0,87,21,Beverages,32,location_32
-2114603,Chocolate Cake,9.76,430,55,61,1836,117,4,100,0,Desserts,74,location_74
-2114602,Bagel with Cream Cheese,6.67,1163,37,28,1923,0,7,95,46,Breakfast,33,location_33
-2114601,Strawberries,19.57,1071,73,86,943,71,14,42,6,Whole Fruit,88,location_88
-2114600,Mashed Potatoes,4.02,654,65,72,1860,149,1,88,2,Sides,19,location_19
-2114599,Doughnut,7.12,931,33,107,1994,44,9,59,50,Desserts,54,location_54
-2114598,Fruit Tart,4.2,1115,12,46,882,25,9,15,49,Desserts,12,location_12
-2114597,Chocolate Cake,13.39,74,57,83,1893,75,10,35,18,Desserts,62,location_62
-2114596,Ice Cream,5.39,572,0,37,1367,134,7,20,24,Desserts,80,location_80
-2114595,Garlic Bread,2.01,1161,4,60,1761,21,10,1,51,Sides,9,location_9
-2114594,Garlic Bread,3.11,1057,52,75,23,75,5,38,33,Sides,68,location_68
-2114593,Strawberries,10.05,1124,17,125,1984,69,13,30,51,Whole Fruit,42,location_42
-2114592,Caesar Salad,10.34,707,71,111,1099,114,15,80,23,Salads,98,location_98
-2114591,Grilled Salmon,3.04,64,50,112,1742,79,15,44,22,Special,53,location_53
-2114590,Cheeseburger,14.22,106,39,101,1647,88,7,7,54,Fast Food,5,location_5
-2114589,Tacos,17.55,510,46,113,1474,49,2,30,21,Special,20,location_20
-2114588,Hot Dog,19.63,1175,53,56,1107,13,12,8,33,Fast Food,84,location_84
-2114587,Doughnut,13.45,106,31,124,1624,2,5,25,9,Desserts,96,location_96
-2114586,Garlic Bread,10.26,515,71,57,691,3,5,67,45,Sides,43,location_43
-2114585,Coffee,10.63,491,31,28,916,7,5,82,49,Beverages,72,location_72
-2114584,French Fries,2.41,1092,50,36,273,130,14,57,12,Fast Food,39,location_39
-2114583,Avocado Toast,15.16,752,1,115,1895,116,8,41,36,Breakfast,13,location_13
-2114582,Sushi Roll,6.68,762,0,137,1836,16,2,46,5,Special,35,location_35
-2114581,Grilled Salmon,19.21,840,24,83,1298,116,10,34,42,Special,17,location_17
-2114580,Caesar Salad,17.53,819,47,16,1453,140,8,70,52,Salads,72,location_72
-2114579,Steak Dinner,19.26,934,76,68,487,132,10,98,57,Special,96,location_96
-2114578,Strawberries,18.94,830,16,62,399,66,0,3,25,Whole Fruit,10,location_10
-2114577,Bagel with Cream Cheese,2.75,975,50,37,262,48,14,94,37,Breakfast,32,location_32
-2114576,Ice Cream,3.49,776,51,46,1258,127,4,54,59,Desserts,1,location_1
-2114575,Smoothie,8.36,496,55,78,1385,78,5,64,50,Beverages,46,location_46
-2114574,Clam Chowder,11.79,623,79,17,1528,42,15,46,23,Soups,25,location_25
-2114573,Smoothie,18.98,798,3,27,15,18,6,47,12,Beverages,4,location_4
-2114572,Coffee,8.31,280,39,26,235,4,1,46,7,Beverages,50,location_50
-2114571,Coffee,8.91,833,22,84,1513,55,2,87,12,Beverages,78,location_78
-2114570,Quinoa Salad,7.61,881,71,17,1182,8,8,92,33,Salads,49,location_49
-2114569,Bagel with Cream Cheese,17.12,434,33,7,277,22,3,91,16,Breakfast,79,location_79
-2114568,Coffee,9.51,1068,17,15,1956,67,3,8,14,Beverages,81,location_81
-2114567,Garden Salad,18.39,132,21,148,583,134,7,70,11,Salads,65,location_65
-2114566,Clam Chowder,2.92,597,40,9,1687,45,3,99,20,Soups,7,location_7
-2114565,Mashed Potatoes,9.77,470,53,149,149,41,0,11,29,Sides,80,location_80
-2114564,Avocado Toast,15.43,974,5,108,698,69,0,65,47,Breakfast,80,location_80
-2114563,Sushi Roll,16.45,952,30,144,567,12,15,77,21,Special,24,location_24
-2114562,Pancakes,16.87,347,22,15,621,20,8,53,25,Breakfast,77,location_77
-2114561,Orange Juice,12.38,843,70,95,1608,11,2,63,40,Beverages,96,location_96
-2114560,Cheeseburger,14.95,290,30,42,1305,118,13,53,37,Fast Food,55,location_55
-2114559,Granola,4.46,223,69,133,1318,6,4,19,59,Breakfast,14,location_14
-2114558,Avocado Toast,2.17,376,31,105,1865,65,11,37,54,Breakfast,33,location_33
-2114557,Cheeseburger,7.59,352,14,101,492,19,3,6,49,Fast Food,95,location_95
-2114556,Smoothie,7.67,400,15,1,1496,68,6,70,9,Beverages,6,location_6
-2114555,Orange,18.06,988,21,37,495,80,1,20,48,Whole Fruit,52,location_52
